time,x_ref,x_pos,y_ref,y_pos,speed,acc,phi,x_err,y_err,x_dot_err,y_dot_err
0.0,0.0,0.0,0.0,0.0,0.9263382956675634,5.558029774005381,1.5007088150450037e-10,0.0,0.0,0.8889317581088895,-1.3086376588167087e-05
0.02599999999983993,0.023623142575881516,0.0,-3.327695766903739e-07,0.0,0.9520547122663787,5.712328273598272,5.944630391027621e-11,0.023623142575881516,-3.327695766903739e-07,0.9282948063344099,-1.244251492708201e-05
0.04999999999972715,0.046341554202760135,0.0,-6.20566417690266e-07,0.0,0.9761215430775747,5.856729258465449,6.361793384778356e-11,0.046341554202760135,-6.20566417690266e-07,0.964958778734873,-1.1481959741169344e-05
0.07699999999977081,0.07295647062562127,0.0,-9.113188300084302e-07,0.0,1.003574911557192,6.0214494693431515,2.5149023750425597e-09,0.07295647062562127,-9.113188300084302e-07,1.0065831041639435,-9.981096163721954e-06
0.13099999999985812,0.12958484372058152,0.0,-1.341218976821426e-06,0.0,1.0596826813852096,6.3580960883112585,2.120104765590652e-09,0.12958484372058152,-1.341218976821426e-06,1.0910304167766522,-5.64449220661166e-06
0.16300000000001091,0.16530907268898742,0.0678399708968268,-1.4689541294707887e-06,0.0004650642778946761,1.6353071490304545,4.212676705760464,-0.019018466734947847,0.09746910179216062,-0.00046653323202414684,0.20867258562324187,-0.008590141156946961
0.17499999999972715,0.1791260844215487,0.08651144363276467,-1.4872207799767747e-06,0.0006285501150138932,1.6454882517040472,4.253506998450888,-0.01894829310555134,0.09261464078878404,-0.00063003733579387,0.2244797940845602,-0.007396826354620383
0.22600000000011278,0.24043465370675904,0.14728935427376652,-1.3534732342191536e-06,0.0011226079033330215,1.8549992228587149,3.8116400573244844,-0.016002729668936188,0.09314529943299252,-0.0011239613765672406,0.023782019300440993,-0.00905987039961464
0.2480000000000473,0.2681866896019728,0.17597778158577862,-1.1762337939511455e-06,0.0014412431545435022,2.049138771828688,3.076900207898556,-0.017371002205572892,0.09220890801619416,-0.0014424193883374532,-0.2567333397260321,-0.018068385219178227
0.2840000000001055,0.31531682718672666,0.17597778158577862,-7.076304716256989e-07,0.0014412431545435022,2.101634511765336,3.3918746475184425,-0.017301089415547477,0.13933904560094804,-0.0014419507850151278,-0.1972386999720448,-0.018061934478400914
0.3049999999998363,0.3438027702048378,0.2073067735069934,-3.2228599289548945e-07,0.0017982027335316252,2.1418107059201086,3.390891955539592,-0.01643359096398312,0.1364959966978444,-0.0017985250195245207,-0.20256413612732715,-0.016606523660432592
0.31500000000005457,0.3576266641310586,0.23876793843876362,-1.0767181221957685e-07,0.0021642235215714057,2.142958183369805,3.4220284626036004,-0.017603790904489377,0.11885872569229497,-0.0021643311933836253,-0.18174949360399761,-0.01707362233696441
0.34600000000000364,0.4015504862025788,0.30366978523837035,6.932274500088898e-07,0.0029255796902130527,2.285724512780654,2.6420163317520697,-0.01729636546587409,0.09788070096420848,-0.002924886462763044,-0.40208891206037856,-0.026760874932273537
0.3690000000001419,0.43519173215164275,0.30366978523837035,1.428030666523296e-06,0.0029255796902130527,2.341211004761573,2.9749352836375818,-0.01724028277629748,0.1315219469132724,-0.002924151659546529,-0.3629250030255733,-0.026755469104298497
0.41800000000012005,0.5098854117699553,0.3815487894179929,3.4297977629719075e-06,0.004008387991267733,2.445834825648153,2.8778906157799446,-0.018833414965929638,0.12833662235196236,-0.004004958193504761,-0.39930263096393537,-0.028811524621020775
0.4470000000001164,0.5560510883002074,0.4620352722047114,4.917505395882603e-06,0.00520356619175083,2.488445024360544,2.594753300415106,-0.018862807712338024,0.09401581609549603,-0.005198648686354948,-0.43850828714597845,-0.030911935051062128
0.4739999999997053,0.6003570340193711,0.4620352722047114,6.5212908726744894e-06,0.00520356619175083,2.5566488188250793,3.0039760672023195,-0.018750942978399156,0.13832176181465972,-0.0051970449008781556,-0.39100903929100483,-0.030903891643157915
0.4980000000000473,0.6408209393498457,0.5871016445983168,8.133864531179848e-06,0.007019178149370892,2.5409416977827104,2.272057428518384,-0.016331831666885767,0.05371929475152892,-0.007011044284839712,-0.4547983848586197,-0.026739430760117287
0.5509999999999309,0.7338211901446825,0.5871016445983168,1.2361582587163836e-05,0.007019178149370892,2.6925020661206016,3.1814196385457305,-0.01609276996435121,0.14671954554636568,-0.0070068165667837275,-0.35970146455096796,-0.026721570792264965
0.5610000000001492,0.7519356019027029,0.7716821467108141,1.326780279495471e-05,0.009208445795447865,2.570020573741673,1.0900825712661204,-0.01444711671272486,-0.01974654480811122,-0.00919517799265291,-0.5677062076150383,-0.026260106514678114
0.6140000000000327,0.8509699306492448,0.8692956843094912,1.8691835154306613e-05,0.010165766665560898,2.686445070309869,1.4501708322565334,-0.012722335298696118,-0.01832575366024647,-0.010147074830406591,-0.5278846978194605,-0.02174761381118804
0.6159999999999854,0.8548071117607441,0.9694380374435108,1.891787789538399e-05,0.011013462103790955,2.6220248995655426,0.24476659015027838,-0.012198917047925651,-0.11463092568276667,-0.010994544225895572,-0.6607280161529461,-0.02128272269252623
0.6520000000000437,0.9251254079969681,0.9694380374435108,2.3268019216158234e-05,0.011013462103790955,2.729100241929217,0.8872186443323229,-0.011964988608391847,-0.044312629446542684,-0.010990194084574797,-0.5949320745946036,-0.021267731998715587
0.6929999999997563,1.0081025013776965,1.0205218721657434,2.890314240203892e-05,0.01140118848803224,2.867897084309396,2.220504994023829,-0.011543324847153754,-0.01241937078804689,-0.011372285345630201,-0.43623807159264105,-0.016384547326598126
