time,x_ref,x_pos,y_ref,y_pos,speed,acc,phi,x_err,y_err,x_dot_err,y_dot_err
0.0,0.0,0.0,0.0,0.0,0.5527645050396026,1.4740386801056071,-0.00018706270037966227,0.0,0.0,0.8809042450248847,1.215707570300124e-05
0.009000000000014552,0.007989389873566555,0.0,1.0960730015702685e-07,0.0,0.5602061140430151,1.4938829707813737,-0.00018870391351394155,0.007989389873566555,1.0960730015702685e-07,0.8945232184861871,1.218913960211106e-05
0.04399999999986903,0.0402300443290882,0.0,5.303684487694115e-07,0.0,0.5895947796715552,1.5722527457908138,-0.0001947900965070443,0.0402300443290882,5.303684487694115e-07,0.947913192309674,1.168856359560834e-05
0.07399999999870488,0.0693607499272197,0.0,8.645404141715085e-07,0.0,0.6153536968864133,1.6409431916971022,-0.00019962580016831218,0.0693607499272197,8.645404141715085e-07,0.9942170877551536,1.0467761792950835e-05
0.09299999999893771,0.08853160656529678,0.0,1.0529558446310464e-06,0.0,0.6319394038789249,1.685171743677133,-0.00020250928405878428,0.08853160656529678,1.0529558446310464e-06,1.0238012100260194,9.316583817824539e-06
0.10599999999976717,0.10197324245936241,0.0,1.1680025174184142e-06,0.0,0.6434090843885091,1.7157575583693576,-0.00020440345769391993,0.10197324245936241,1.1680025174184142e-06,1.0441584041880805,8.360031909941772e-06
0.12399999999979627,0.121022899434322,0.662184507252044,1.3049186072795944e-06,-0.0021140712548877024,0.45806622127221774,1.2210797536128897,0.005163278331990324,-0.541161607817722,0.0021153761734949822,1.072661428412363,6.509610328883147e-06
0.14400000000023283,0.14278954842691746,0.6621754444706319,1.4213210617491531e-06,-0.0021140319486475318,0.47610253870001895,1.2692306087939371,0.00509224076153207,-0.5193858960437144,0.0021154532697092807,1.1043428400399793,4.566129536296587e-06
0.18000000000029104,0.1835758575786692,0.6621754444706319,1.5158856440452025e-06,-0.0021140319486475318,0.5091816516531309,1.3574415766689023,0.0049551088621067226,-0.4785995868919627,0.002115547834291577,1.1619652101958577,9.013197393763435e-08
0.19800000000032014,0.20475015052728449,0.6621726832101763,1.4980061648522261e-06,-0.00211401998922052,0.526002628914232,1.402313943021246,0.004882983356000757,-0.4574225326828918,0.0021155179953853726,1.1910399331544643,-2.515597056173885e-06
0.22599999999874854,0.23873279658424598,0.6635270887315559,1.3695535649961786e-06,-0.0021287804116801442,0.6679063920984869,1.3742993310808491,0.004503794803759041,-0.4247942921473099,0.0021301499652451403,1.08395633661498,0.0005827490862726197
0.24699999999938882,0.2650609075074483,0.6682359497123531,1.183480727165018e-06,-0.0021422455176087875,0.8096624693270713,1.320597636216012,0.0037662174403134273,-0.4031750422049048,0.0021434289983359527,0.9565492800989215,0.0020951313057372845
0.26900000000023283,0.29342223053752886,0.676760424327079,8.969616406288439e-07,-0.0021756237890723394,0.959244449770354,1.2605768087941256,0.0030602767970764077,-0.3833381937895501,0.0021765207507129683,0.8208404502231734,0.001487811271291009
0.2899999999990541,0.3212438087031658,0.676760424327079,5.282219490057215e-07,-0.0021756237890723394,0.9799921586586613,1.3159040324962787,0.0030287652742429796,-0.3555166156239131,0.002176152011021345,0.8558227993546792,0.0014831965699496955
0.33100000000013097,0.37769150103360977,0.676760424327079,-4.887154193064717e-07,-0.0021756237890723394,1.0212492565081985,1.4259229600950447,0.002968772676293666,-0.2990689232934692,0.002175135073653033,0.9248269927071693,0.0014731548151670664
0.3499999999985448,0.4048136790912256,0.676760424327079,-1.1056783034310771e-06,-0.0021756237890723394,1.0407049495863878,1.4778048083035493,0.0029416574036825738,-0.2719467452358533,0.0021745181107689082,0.9571208581539852,0.0014680384576201794
0.352999999999156,0.4091522939081488,0.6872176406661265,-1.2120914560736397e-06,-0.0022177431759660927,1.122405551068043,1.4085348988595665,0.00261127581989603,-0.27806534675797767,0.002216531084510019,0.8545638818665754,0.002357179398514761
0.396999999999025,0.4745577918430005,0.7128617994352501,-3.0732260177010768e-06,-0.0023197060421780223,1.2533643229041993,1.4319399185989905,0.0021713336977393694,-0.23830400759224957,0.002316632816160321,0.8080105359511079,0.0026749930647288803
0.4179999999996653,0.5069525771222486,0.7461277743279839,-4.172343932493104e-06,-0.002431143484807591,1.4030427091587718,1.348498362182508,0.001291937211370944,-0.23917519720573532,0.002426971140875098,0.6635118995492065,0.0015851469928819379
0.4429999999993015,0.5465202667401836,0.7461277743279839,-5.672463764263015e-06,-0.002431143484807591,1.4299733761374511,1.4203134741256525,0.0012826540733660008,-0.19960750758780033,0.002425471021043328,0.7072524294821928,0.0015765878588908802
0.44800000000032014,0.5545652690389945,0.7461277743279839,-5.998520399109358e-06,-0.002431143484807591,1.4354039384218193,1.434794973550634,0.0012808105197215712,-0.19156250528898944,0.0024251449644084816,0.7160421555277284,0.0015748151292727206
0.488999999999578,0.6221996180977687,0.8013251125258447,-9.017625006212319e-06,-0.0025554013028890954,1.537477653981342,1.4479797200135138,0.00034447632683661715,-0.17912549442807602,0.0025463836778828832,0.6915102761788913,-0.00010020008967737659
0.5129999999990105,0.6631780299388432,0.9009101140135605,-1.1085414801590167e-05,-0.0025736683364487025,1.8038374206596877,1.2110743093568759,-0.00020174844791532242,-0.23773208407471724,0.0025625829216471122,0.3792470967472812,-0.004201448352695415
0.5379999999986467,0.7069636733959014,0.9009101140135605,-1.3490260360928102e-05,-0.0025736683364487025,1.8321766981642693,1.2866457160357598,-0.00020500443461841106,-0.1939464406176591,0.0025601780760877743,0.42430555452836693,-0.004211936119084207
