,x_m,y_m,c
0,8.15,-0.35,0.00012973800353768174
1,8.538971075576308,-0.3521798601529516,0.00012201682342870754
2,8.927932736244326,-0.3543412063890057,0.00011471885823362191
3,9.316885969437894,-0.3564851496120331,0.0001071815414921771
4,9.705831977204308,-0.3586128378077953,9.956821109467122e-05
5,10.09477168329926,-0.3607254286465433,9.286666978612933e-05
6,10.483706199840896,-0.3628239426395364,8.483780568385763e-05
7,10.872636495374516,-0.3649096000900192,7.771026356463518e-05
8,11.261563727971229,-0.3669834857690766,7.081674498688564e-05
9,11.650488838880175,-0.3690466477158531,6.296707040199724e-05
10,12.03941296809734,-0.371100279519124,5.535185329623466e-05
11,12.42833703879674,-0.3731455380357236,4.8231474946505694e-05
12,12.817262207886111,-0.3751835064099064,4.1203441200249436e-05
13,13.206189527177344,-0.3772152531961916,3.4123563737217326e-05
14,13.59511976286528,-0.3792418532664119,3.072633685234365e-05
15,13.984052998696946,-0.3812638208544011,2.7241651817376806e-05
16,14.372989035479003,-0.3832816819734839,2.5204765713297125e-05
17,14.761927711795211,-0.3852957438382354,2.119897868285045e-05
18,15.150868980082748,-0.3873066121249544,1.8974533578798185e-05
19,15.53981250805636,-0.3893146215761012,1.5682091145677513e-05
20,15.928758268205131,-0.3913202700954325,1.2629037270339276e-05
21,16.31770601700961,-0.3933240182730791,1.0172465860861042e-05
22,16.7066556362163,-0.3953262371199788,6.58063792801121e-06
23,17.095607037076405,-0.3973274695612157,4.364993313950305e-06
24,17.48455988393279,-0.3993280490623725,6.444421984042247e-07
25,17.873514195809193,-0.4013285386004444,2.4028615166766193e-06
26,18.26246972860445,-0.4033293979521486,4.442794157179459e-06
27,18.65142632008893,-0.4053309349137424,8.33340599928537e-06
28,19.04038381527719,-0.4073337373181314,1.0788716470247687e-05
29,19.42934209951937,-0.4093381760580306,1.384366351467733e-05
30,19.818300927087503,-0.4113447120735234,1.702121568511166e-05
31,20.20726016304807,-0.4133538254249709,1.9889877302168045e-05
32,20.5962197339372,-0.4153659497563018,2.2651125995106367e-05
33,20.985179460845185,-0.4173815019131984,2.5996596171873126e-05
34,21.3741390370379,-0.4194009864619761,2.8146071427742208e-05
35,21.7630984121253,-0.421424728342391,3.218051880909295e-05
36,22.152057530642136,-0.4234533376524693,3.4705761902624935e-05
37,22.541016000460363,-0.4254871943877376,3.693657291789842e-05
38,22.92997387872605,-0.4275266363326339,4.147634967817932e-05
39,23.318930881007205,-0.429572348806382,4.3040271082284625e-05
40,23.7078868069054,-0.4316245673200742,4.6830786781631244e-05
41,24.09684166080289,-0.4336838653209997,4.936028134699945e-05
42,24.48579517437605,-0.4357506240157047,5.2348842315826315e-05
43,24.874747252548737,-0.4378252949620787,5.5617009181655707e-05
44,25.26369760845872,-0.4399083709745553,5.783946815512812e-05
45,25.65264617486597,-0.4420001878131362,6.166286817710407e-05
46,26.041592799220616,-0.4441013229633486,6.446009470657746e-05
47,26.430537303894543,-0.4462121985013204,6.768597187142092e-05
48,26.81947955779432,-0.4483333015764156,6.994800193894823e-05
49,27.208419325123494,-0.4504649729232126,7.243585483728464e-05
50,27.59735649332722,-0.4526075880831855,2.803743113233544e-05
51,27.98629123891694,-0.4547544313327211,0.00012093128621614127
52,28.37522427960677,-0.4568829711586341,0.00028199122415122736
