Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
245,0,-0.06664,0.055168,-1.651753,4112.762695,-2487.724121,174.00856
246,0,-0.067599,0.057083,-1.665841,4110.365234,-2523.135254,173.925095
247,0,-0.065509,0.05722,-1.680354,4106.862305,-2558.542725,173.858887
248,0,-0.062665,0.056923,-1.694201,4103.223633,-2593.943359,173.873962
249,0,-0.059894,0.059979,-1.707462,4098.833984,-2629.451416,173.700974
250,0,-0.057838,0.063103,-1.720731,4094.262695,-2664.796631,173.469559
251,0,-0.056724,0.06697,-1.734771,4088.877197,-2699.996582,173.507645
252,0,-0.055962,0.066278,-1.750477,4082.896729,-2734.872559,173.632843
253,0,-0.0503,0.06928,-1.765384,4075.973877,-2769.409668,173.829178
254,0,-0.054848,0.063748,-1.781777,4068.787598,-2803.743408,174.580719
255,0,-0.059792,0.061447,-1.798396,4061.4729,-2837.666016,174.613617
256,0,-0.059533,0.062259,-1.812686,4053.470215,-2871.823975,174.726944
257,0,-0.064436,0.063338,-1.83054,4044.989502,-2905.865479,175.124252
258,0,-0.069854,0.066337,-1.845982,4035.9021,-2939.747803,175.273193
259,0,-0.074924,0.064344,-1.865372,4026.615234,-2973.54834,174.787399
260,0,-0.066187,0.063248,-1.876729,4016.012695,-3007.215576,175.272308
261,0,-0.067623,0.063294,-1.8907,4005.686768,-3041.026855,174.888077
262,0,-0.063572,0.064323,-1.903798,3994.529053,-3074.495361,174.931396
263,0,-0.062611,0.064324,-1.91697,3982.773193,-3108.039307,174.856781
264,0,-0.057217,0.067378,-1.927494,3970.864258,-3141.251953,174.780075
265,0,-0.051392,0.064777,-1.941813,3958.46167,-3174.30249,174.900299
266,0,-0.057266,0.071125,-1.956237,3945.605957,-3207.433594,174.476761
267,0,-0.047897,0.074323,-1.967927,3932.259277,-3240.34668,174.532715
268,0,-0.047646,0.077811,-1.982433,3918.185059,-3272.827637,174.540237
269,0,-0.041522,0.07621,-1.997186,3903.63501,-3305.080566,174.864075
270,0,-0.038585,0.078096,-2.010863,3888.734863,-3336.982178,175.290054
271,0,-0.044365,0.077486,-2.02969,3874.143311,-3368.713379,174.794205
272,0,-0.04747,0.085594,-2.041755,3858.239258,-3400.21875,174.960037
273,0,-0.044024,0.080967,-2.058725,3842.499023,-3431.515625,175.176895
274,0,-0.045735,0.079679,-2.074734,3826.045898,-3462.408203,175.085144
275,0,-0.050503,0.083737,-2.088541,3809.104492,-3493.258789,174.606003
276,0,-0.050824,0.089076,-2.10022,3791.314453,-3523.830811,174.195206
277,0,-0.046873,0.089728,-2.112419,3773.195312,-3554.226074,173.771927
278,0,-0.039644,0.089418,-2.125154,3754.673584,-3584.357178,173.83284
279,0,-0.039283,0.085306,-2.142197,3735.9646,-3614.473633,173.436539
280,0,-0.038698,0.084411,-2.154611,3716.980225,-3643.984619,172.933517
281,0,-0.041009,0.089724,-2.168027,3697.722168,-3673.60498,172.565613
282,0,-0.040499,0.10215,-2.178109,3677.356201,-3702.581299,172.827789
283,0,-0.04147,0.090048,-2.200294,3658.02002,-3731.723145,172.131561
284,0,-0.037925,0.089082,-2.214528,3636.655273,-3759.885986,172.088959
285,0,-0.035783,0.102818,-2.220262,3613.864014,-3787.016602,172.729858
286,0,-0.036497,0.094078,-2.237984,3592.758789,-3814.768555,172.416885
287,0,-0.034695,0.091969,-2.247935,3571.421387,-3841.887939,172.640976
288,0,-0.037738,0.098633,-2.263216,3548.911865,-3868.785889,172.480331
289,0,-0.03055,0.086141,-2.275057,3525.547363,-3895.239746,172.781891
290,0,-0.0385,0.093011,-2.294199,3503.323975,-3921.848633,172.584946
291,0,-0.037551,0.093627,-2.306487,3478.996338,-3947.307373,173.146454
292,0,-0.057445,0.032673,-2.34683,3457.826416,-3974.504395,167.637421
293,0,-0.052978,0.027724,-2.361016,3432.92749,-3999.537109,167.639618
294,0,-0.052689,0.026057,-2.37667,3408.381348,-4024.36499,167.214813
295,0,-0.051323,0.033051,-2.387842,3383.161865,-4048.894043,167.329315
296,0,-0.053086,0.035181,-2.403757,3357.865723,-4073.309814,167.380814
297,0,-0.05454,0.037059,-2.417606,3332.081787,-4096.955566,167.448196
298,0,-0.049924,0.124613,-2.415682,3302.910156,-4117.825195,172.905945
299,0,-0.046586,0.118612,-2.427808,3275.405518,-4140.104004,173.689468
300,0,-0.045624,0.114653,-2.442884,3248.449463,-4162.39209,173.974564
301,0,-0.041237,0.104564,-2.463431,3220.7854,-4185.041016,173.74762
302,0,-0.03594,0.106605,-2.474445,3192.804932,-4206.29541,174.209702
303,0,-0.03448,0.112944,-2.487361,3164.914795,-4228.139648,174.029358
304,0,-0.035985,0.114469,-2.500107,3136.951416,-4248.998535,174.185898
305,0,-0.034891,0.113553,-2.512925,3108.44751,-4269.165527,174.696106
306,0,-0.043191,0.113688,-2.533204,3079.513184,-4289.901367,174.16835
307,0,-0.037667,0.120297,-2.542949,3050.004639,-4309.070801,175.288986
308,0,-0.039638,0.113147,-2.558468,3020.46582,-4327.735352,176.015945
309,0,-0.039675,0.109718,-2.577676,2990.661621,-4346.76123,176.106628
310,0,-0.039705,0.115045,-2.587946,2961.093994,-4365.298828,176.550247
311,0,-0.037581,0.111439,-2.602868,2930.643555,-4382.484375,177.148056
312,0,-0.039639,0.110051,-2.621449,2900.335693,-4400.47168,176.933792
313,0,-0.041491,0.116717,-2.631335,2869.513672,-4417.000488,177.419189
314,0,-0.041261,0.107962,-2.649707,2839.003906,-4433.830566,177.368713
315,0,-0.043566,0.103677,-2.666984,2808.229004,-4450.950684,176.973206
316,0,-0.039195,0.119203,-2.673896,2776.840332,-4466.938477,176.96286
317,0,-0.036092,0.117748,-2.688854,2744.622803,-4482.436523,176.9431
318,0,-0.032049,0.111659,-2.705397,2712.953125,-4497.912598,176.817871
319,0,-0.025988,0.110145,-2.718372,2680.496094,-4512.348633,177.146912
320,0,-0.026535,0.092421,-2.740922,2648.727783,-4527.395996,176.208572
321,0,-0.020848,0.088734,-2.754293,2615.96167,-4540.992188,176.25592
322,0,-0.018357,0.082324,-2.769013,2583.016846,-4554.282227,176.530136
323,0,-0.019175,0.083145,-2.783988,2549.933105,-4567.089355,176.675323
324,0,-0.020529,0.084528,-2.798188,2516.872559,-4579.65625,176.616135
325,0,-0.020669,0.094079,-2.810945,2483.561768,-4592.160156,176.296112
326,0,-0.022268,0.097322,-2.825412,2450.119141,-4603.999512,176.218277
327,0,-0.022431,0.092128,-2.841169,2416.300293,-4614.886719,175.844818
328,0,-0.018669,0.092668,-2.852602,2382.563232,-4625.351562,175.754272
329,0,-0.017805,0.093846,-2.866147,2348.411377,-4635.97168,175.152603
330,0,-0.017788,0.093583,-2.881166,2314.370605,-4646.000977,174.646164
331,0,-0.028371,0.10688,-2.893304,2280.540527,-4655.246582,173.691315
332,0,-0.028491,0.106213,-2.908008,2246.266846,-4663.665039,173.811768
333,0,-0.031133,0.106263,-2.919046,2211.832275,-4672.189453,173.765503
334,0,-0.029601,0.106269,-2.93364,2176.609619,-4680.326172,174.186783
335,0,-0.034727,0.111952,-2.945504,2141.94043,-4687.980469,174.734512
336,0,-0.038988,0.109587,-2.96051,2107.199463,-4694.766602,175.084915
337,0,-0.039472,0.112948,-2.972095,2072.519043,-4701.286133,175.233154
338,0,-0.038602,0.112884,-2.983697,2037.359497,-4707.494629,175.181183
339,0,-0.034997,0.108302,-2.996327,2002.225342,-4713.148926,175.267075
340,0,-0.030734,0.10331,-3.007093,1966.727661,-4718.306641,174.908005
341,0,-0.024451,0.09375,-3.019684,1930.928955,-4722.838379,174.462677
