Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
158,0,-0.026315,-0.091483,0.117026,1691.339722,-175.069199,692.074463
159,0,-0.026418,-0.089384,0.112746,1703.493042,-178.478775,692.051575
160,0,-0.029216,-0.088906,0.108607,1715.548218,-181.909149,691.689392
161,0,-0.029253,-0.086689,0.102921,1727.815308,-185.390839,691.574341
162,0,-0.02999,-0.083045,0.096905,1740.161743,-188.880219,691.425659
163,0,-0.028526,-0.080946,0.08974,1752.486938,-192.510605,691.345764
164,0,-0.02798,-0.078876,0.08272,1764.864502,-196.149948,691.262573
165,0,-0.027875,-0.077267,0.075817,1777.230225,-199.864243,691.118835
166,0,-0.027672,-0.075086,0.068633,1789.62146,-203.644318,691.056519
167,0,-0.02622,-0.071956,0.061846,1802.102051,-207.553268,691.253845
168,0,-0.02568,-0.069482,0.054972,1814.618408,-211.530426,691.343262
169,0,-0.023492,-0.06562,0.048432,1827.210205,-215.582199,691.465149
170,0,-0.02185,-0.063337,0.042218,1839.819336,-219.735794,691.828003
171,0,-0.020123,-0.061712,0.036906,1852.350586,-224.000778,692.230591
172,0,-0.017792,-0.059853,0.031863,1864.864136,-228.326935,692.8703
173,0,-0.015676,-0.05733,0.026383,1877.41687,-232.878403,693.815674
174,0,-0.010969,-0.05564,0.021964,1889.885376,-237.334,694.881531
175,0,-0.005753,-0.055391,0.017844,1902.234497,-241.872375,696.127014
176,0,0.000698,-0.054472,0.014318,1914.653442,-246.422928,697.619507
177,0,0.008227,-0.053141,0.010978,1927.030396,-250.938797,699.432617
178,0,0.015933,-0.05337,0.008067,1939.354736,-255.485031,701.309509
179,0,0.024109,-0.052659,0.005251,1951.698975,-259.977844,703.554077
180,0,0.031707,-0.053161,0.002614,1964.000732,-264.440521,705.893311
181,0,0.04257,-0.053992,-0.000424,1976.264893,-268.658112,708.363403
182,0,0.054272,-0.054277,-0.000993,1988.156494,-272.617645,711.189453
183,0,0.058892,-0.055411,-0.003679,2000.540283,-276.820404,713.745117
184,0,0.06184,-0.056751,-0.006303,2012.91748,-280.880829,716.329163
185,0,0.063644,-0.058294,-0.008901,2025.24353,-284.860748,719.001038
186,0,0.064088,-0.060212,-0.011803,2037.501099,-288.701508,721.751709
187,0,0.063702,-0.062332,-0.015013,2049.713623,-292.5,724.566162
188,0,0.06191,-0.064605,-0.018749,2061.887695,-296.2229,727.488098
189,0,0.058927,-0.066978,-0.022967,2074.031982,-299.864685,730.454956
190,0,0.053676,-0.069406,-0.028942,2086.178955,-303.5401,733.484863
191,0,0.049065,-0.071453,-0.033903,2098.302979,-307.036621,736.567322
192,0,0.043703,-0.073105,-0.039414,2110.407471,-310.496948,739.71582
193,0,0.03728,-0.074536,-0.04602,2122.551025,-313.736572,742.776184
194,0,0.03108,-0.075662,-0.052911,2134.655762,-317.085571,745.954956
195,0,0.023465,-0.076371,-0.06059,2146.875977,-320.447937,749.233093
196,0,0.018277,-0.077638,-0.068678,2158.877686,-323.79837,752.555115
197,0,0.010593,-0.077312,-0.077602,2171.08667,-327.081818,755.731323
198,0,0.004001,-0.077291,-0.086413,2183.204102,-330.414917,758.946045
199,0,-0.006933,-0.079558,-0.09888,2195.086426,-333.719757,762.165894
200,0,-0.014595,-0.078684,-0.107629,2207.078613,-337.12619,765.208862
201,0,-0.021028,-0.079434,-0.117881,2219.384766,-340.480957,768.063904
202,0,-0.028142,-0.080235,-0.127863,2231.429443,-343.873657,770.682739
203,0,-0.034754,-0.079879,-0.137813,2243.514648,-347.388306,773.282654
204,0,-0.041138,-0.079313,-0.147829,2255.574219,-351.045593,775.712769
205,0,-0.046766,-0.078724,-0.157778,2267.661621,-354.810791,777.978088
206,0,-0.053019,-0.079494,-0.168404,2279.717773,-358.773346,779.898193
207,0,-0.056161,-0.079603,-0.17898,2291.828125,-362.891083,781.744202
208,0,-0.058084,-0.07868,-0.190164,2303.654541,-367.032501,783.535095
209,0,-0.058405,-0.079129,-0.200226,2315.825195,-371.556213,785.040222
210,0,-0.058275,-0.079634,-0.209793,2327.998535,-376.332275,786.377686
211,0,-0.05693,-0.079639,-0.21812,2340.174316,-381.324982,787.600037
212,0,-0.054752,-0.079722,-0.225723,2352.27124,-386.470886,788.693298
213,0,-0.052119,-0.080934,-0.233505,2364.227295,-391.72226,789.584778
214,0,-0.049119,-0.081132,-0.240062,2376.27417,-397.125641,790.529541
215,0,-0.049421,-0.081782,-0.246755,2388.299561,-402.58963,791.236206
216,0,-0.046738,-0.080157,-0.25244,2400.363525,-408.184387,792.383179
217,0,-0.042972,-0.079297,-0.258419,2412.257812,-413.576904,793.457336
218,0,-0.043006,-0.078334,-0.263091,2424.284424,-419.212311,794.403503
219,0,-0.042195,-0.075747,-0.266579,2436.339111,-424.861298,795.618103
220,0,-0.041498,-0.074128,-0.270964,2448.436279,-430.536316,796.583923
221,0,-0.043459,-0.07083,-0.273635,2460.549561,-436.108459,797.432983
222,0,-0.038228,-0.069901,-0.277092,2472.423828,-441.52951,798.665405
223,0,-0.037819,-0.068587,-0.280241,2484.304688,-447.111389,799.818359
224,0,-0.039465,-0.068355,-0.282924,2496.170654,-452.744751,800.91626
225,0,-0.041939,-0.068811,-0.285554,2507.980957,-458.350159,802.063171
226,0,-0.045785,-0.069421,-0.288401,2519.766602,-463.927582,803.274109
227,0,-0.050923,-0.070633,-0.291478,2531.542969,-469.513031,804.538513
228,0,-0.056867,-0.070992,-0.294605,2543.324463,-475.072968,805.983276
229,0,-0.063349,-0.071574,-0.297628,2555.085205,-480.588989,807.520386
230,0,-0.070046,-0.071133,-0.301039,2566.873047,-486.128113,809.246521
231,0,-0.07802,-0.071384,-0.303823,2578.730225,-491.715485,810.944702
232,0,-0.086851,-0.070522,-0.306492,2590.598633,-497.393707,812.636353
233,0,-0.096155,-0.070646,-0.309381,2602.573242,-503.16626,814.315674
234,0,-0.105158,-0.070389,-0.312093,2614.480957,-509.009705,816.182312
235,0,-0.11483,-0.070617,-0.314496,2626.473633,-514.942749,818.094421
236,0,-0.12105,-0.071706,-0.317516,2638.293457,-520.679443,820.404724
237,0,-0.130414,-0.072435,-0.320252,2650.004639,-526.411987,822.731079
238,0,-0.139625,-0.074091,-0.322847,2661.54834,-532.149048,825.375122
239,0,-0.151073,-0.075435,-0.325139,2672.9646,-537.935547,828.222778
240,0,-0.154654,-0.077099,-0.327692,2684.292725,-543.561462,831.690552
241,0,-0.162521,-0.076904,-0.328762,2695.356689,-549.497437,835.317627
242,0,-0.167157,-0.078465,-0.330201,2706.214111,-554.962769,838.970398
243,0,-0.170568,-0.076703,-0.329785,2716.368652,-560.671021,842.975647
244,0,-0.175101,-0.077894,-0.330701,2726.779541,-566.164062,846.834656
245,0,-0.179521,-0.079623,-0.331663,2737.04834,-571.704956,850.818665
246,0,-0.179611,-0.076923,-0.332054,2747.14502,-577.507568,855.220581
247,0,-0.18191,-0.078762,-0.333936,2757.142578,-583.211731,859.315735
248,0,-0.184271,-0.078327,-0.335734,2766.923096,-588.925598,863.21637
249,0,-0.187422,-0.078768,-0.338513,2776.584229,-594.682373,867.10968
250,0,-0.190324,-0.077914,-0.341777,2786.198975,-600.558289,870.928711
251,0,-0.190262,-0.07832,-0.34756,2795.785156,-606.026917,874.651672
252,0,-0.192463,-0.077128,-0.351853,2805.237305,-611.970581,878.425537
253,0,-0.193588,-0.075746,-0.356987,2814.596436,-617.805847,882.146667
254,0,-0.194693,-0.075123,-0.362155,2823.889893,-623.731262,885.849548
255,0,-0.195638,-0.073551,-0.368261,2833.097412,-629.86377,889.318726
256,0,-0.194717,-0.072902,-0.374788,2842.173096,-635.792725,892.660645
257,0,-0.194123,-0.072634,-0.381197,2851.218262,-641.925781,895.838806
258,0,-0.194408,-0.072528,-0.387537,2860.210205,-648.229248,898.849548
259,0,-0.191558,-0.072796,-0.394355,2869.142822,-654.395874,901.668701
260,0,-0.190658,-0.072626,-0.40105,2878.0625,-660.882446,904.270447
261,0,-0.183704,-0.075026,-0.40885,2886.793213,-667.164734,906.846863
262,0,-0.181188,-0.074915,-0.415638,2895.677246,-673.678284,908.956421
263,0,-0.17728,-0.075069,-0.423171,2904.561035,-680.284058,910.863464
264,0,-0.173801,-0.075903,-0.43051,2913.394043,-686.990906,912.564697
265,0,-0.166084,-0.077585,-0.439373,2922.282471,-693.562866,913.648926
266,0,-0.161381,-0.078569,-0.447745,2931.172119,-700.519653,914.711182
267,0,-0.155594,-0.079422,-0.456034,2940.079102,-707.647888,915.548218
268,0,-0.149458,-0.08054,-0.464946,2949.02002,-714.658875,915.924744
269,0,-0.139882,-0.082684,-0.474885,2957.76001,-721.799866,916.00354
270,0,-0.134985,-0.083186,-0.483601,2966.806396,-729.3125,915.875977
271,0,-0.12917,-0.084185,-0.492576,2975.90625,-736.828125,915.473083
272,0,-0.12385,-0.083215,-0.501589,2985.02832,-744.669128,914.708557
273,0,-0.117499,-0.083104,-0.511239,2994.174316,-752.191101,913.572449
274,0,-0.110374,-0.079909,-0.520891,3003.230469,-759.93634,912.060608
275,0,-0.105854,-0.078742,-0.530442,3012.517578,-767.857971,910.445862
276,0,-0.098647,-0.079174,-0.54146,3021.805664,-775.710144,908.520813
277,0,-0.096613,-0.077734,-0.550019,3030.793701,-784.016846,906.57782
278,0,-0.093315,-0.075917,-0.559459,3039.979004,-792.070862,904.542725
279,0,-0.090534,-0.074298,-0.568253,3049.225586,-800.426147,902.594849
280,0,-0.093315,-0.074086,-0.576827,3058.805176,-809.18988,900.50116
281,0,-0.086467,-0.071598,-0.585436,3067.4104,-816.936462,898.63147
