,x_m,y_m,c
0,0.097070389,0.018160673,5.531268966130103
1,0.097888695,0.018609362,128.14717672087042
2,0.0992239759999999,0.019097527,7.091231796363042
3,0.10076873,0.019643347,28.649836834483022
4,0.102136398,0.020059969,29.44961786751691
5,0.103553047,0.0205592819999999,2.704810954981767
6,0.105220474,0.021138714,75.64513474327386
7,0.1072206649999999,0.021524445,10.488266974061585
8,0.109115677,0.021931038,3.894991336751341
9,0.111120735,0.02234499,18.487966444463353
10,0.113245598,0.022698271,0.03823442324208855
11,0.115439499,0.023063219,4.390660683362653
12,0.117790619,0.023429941,5.625698101982434
13,0.1202944179999999,0.023785141,1.0636601590577601
14,0.122962891,0.0241712699999999,1.1236461415837602
15,0.125833748,0.024595907,10.830053881341483
16,0.128690445,0.025110672,4.258047291260478
17,0.131895889,0.025645029,2.0606368351192534
18,0.13534433,0.026244572,3.8899046975648006
19,0.139011627,0.026829281,0.8953134582966779
20,0.142887054,0.027460773,5.150180965628952
21,0.14700531,0.02804409,0.9538860769602723
22,0.151447617,0.0286920089999999,5.037840672453357
23,0.155886276,0.029442419,6.8993704281321415
24,0.160355118,0.0300557209999999,4.288486974227715
25,0.165244125,0.0306262,0.23999829926558608
26,0.17041481,0.031235918,2.1757144535903326
27,0.175699402,0.031797823,2.0716471197827526
28,0.181151382,0.032315968,0.3584622385716715
29,0.186903793,0.03285096,0.6179105215844979
30,0.192914307,0.0333878399999999,3.2894439671934266
31,0.199093643,0.033814732,1.4462135557949476
32,0.205595428,0.034203907,1.1787028881576131
33,0.2123362879999999,0.034554535,1.5172363079946338
34,0.21933934,0.034845543,0.24546208334317682
35,0.226547516,0.0351576809999999,2.701706498485081
36,0.234026291,0.035332897,1.7212941871781675
37,0.241769531,0.035412819,0.2346438007100681
38,0.2497767639999999,0.035510265,0.8211243178726096
39,0.257993805,0.035555523,0.6174806155207915
40,0.2664837949999999,0.035558491,0.053753189820004404
41,0.275192291,0.03555751,0.23055348928835945
42,0.284127502,0.03553833,1.4880868631978146
43,0.293377838,0.0353932879999999,2.207688201154375
44,0.302753754,0.035439079,0.306235521660009
45,0.312332642,0.035513664,0.30327413232746225
46,0.322153412,0.035619026,0.02502253096292875
47,0.332128052,0.035723568,0.08330947944318529
48,0.342322327,0.035838978,0.24334499120818376
49,0.352689514,0.0359822879999999,0.5159983082045
50,0.363219635,0.036184647,0.3375092072970214
51,0.3739497069999999,0.036429371,1.041619751465758
52,0.384831024,0.036800171,0.6159975595914416
53,0.395915314,0.037253036,1.1981147806815104
54,0.4071738589999999,0.037864231,0.638427911578865
55,0.418601501,0.0385677799999999,0.6859640771086933
56,0.43015686,0.0393708689999999,0.01472317655034501
57,0.441882294,0.040183754,0.15976291258469635
58,0.453717529,0.041026691,0.4282677800826299
59,0.4657146,0.041819496,0.6367548069270266
60,0.477873962,0.042528965,0.7261345336749476
61,0.490160461,0.0431363259999999,0.6846003871268425
62,0.502558899,0.043644135,0.8487104328528616
63,0.515037048,0.044023228,0.6025845118982649
64,0.527602478,0.044310059,0.5712590275011012
65,0.5401925049999999,0.044506939,0.7387927768477187
66,0.552846313,0.044586796,0.679501004769408
67,0.565505798,0.0445578119999999,0.5385228118784963
68,0.578120239,0.044443081,1.391784397174864
69,0.5907614139999999,0.044105812,0.7693791682496295
70,0.603437134,0.043891163,2.163666285636495
71,0.616093201,0.043329456,0.09550209514154395
72,0.628750916,0.04278302,0.6480624736865546
73,0.641363098,0.0421349299999999,0.6000781972641384
74,0.653919312,0.041394463,0.5083086331572807
75,0.666452271,0.040574986,0.6679633889039819
76,0.678937378,0.039653557,0.6713239676765959
77,0.691399353,0.038628525,0.806598623317646
78,0.703733154,0.037738483,1.5613597087279774
79,0.716153992,0.036599678,1.1937489943381294
80,0.728516602,0.035280621,0.8350636860517718
81,0.740836975,0.0338367,1.0159281764066344
82,0.753169678,0.032233334,1.629913443876213
83,0.765272766,0.030411629,0.5209536767509975
84,0.77758667,0.028477079,0.6226179848497848
85,0.789953857,0.026435411,1.5218531231750878
86,0.8022072140000001,0.024172344,0.6135158077434835
87,0.814571838,0.0217903209999999,0.7035615961321715
88,0.82689386,0.01930319,0.8987501283333336
89,0.839259949,0.01666099,0.6645987207909886
90,0.851702942,0.013892371,0.004720033497566483
91,0.864059692,0.011143719,1.32939095941805
92,0.876426575,0.008173035,0.46270723524727947
93,0.888938904,0.00524559,0.8108961926332595
94,0.901264832,0.002226798,0.7403832443590219
95,0.913754395,-0.000707286,0.49453236077003
96,0.926508301,-0.0037899569999999,0.11478265054600548
97,0.939092712,-0.006811744,0.12613473224557595
98,0.951907898,-0.009866629,0.22267661343312206
99,0.96480304,-0.01298072,1.4296240944332141
100,0.977848145,-0.015869422,1.7898976011528889
101,0.9905047,-0.018987448,1.9175398225191718
102,1.003549805,-0.021853168,0.1551277805824872
103,1.016832214,-0.024741928,0.7067509262732771
104,1.029986694,-0.027734997,0.39529428206152645
105,1.04329126,-0.030687302,0.6105906428621923
106,1.056757568,-0.033557533,0.31646261744421883
107,1.070127319,-0.036467953,0.16455865132059438
108,1.083337769,-0.039374687,0.4009859648160536
109,1.0966251219999998,-0.042222698,0.49366266392517166
110,1.110034668,-0.0450025789999999,0.2523307026980375
111,1.123334473,-0.047807499,0.7163611433686475
112,1.136516968,-0.050721573,0.5186903732879405
113,1.149887451,-0.0535785259999999,0.4567590309642324
114,1.16341394,-0.056380146,0.9170236885858332
115,1.176717041,-0.05931049,0.2522171309453355
116,1.1901865230000002,-0.062326366,1.8319064090902601
117,1.203613525,-0.064979607,1.5948848593278229
118,1.216741211,-0.06787011,0.6538907654900751
119,1.229867676,-0.070881668,2.3834843055678774
120,1.242832642,-0.0734252319999999,0.4562271070879166
121,1.255666016,-0.076023048,0.14029803661743215
122,1.2683873289999998,-0.078622414,0.8867363284175258
123,1.28090979,-0.081032631,0.011636088228033905
124,1.293397705,-0.083438118,0.719448049536506
125,1.3056450199999998,-0.085682457,0.44218619403479104
126,1.318111084,-0.088038567,0.723592188606713
127,1.3304610600000002,-0.090489922,0.20735159183798033
128,1.342719849,-0.09289006,0.12494934517265989
129,1.354943726,-0.095303154,0.6263288641813838
130,1.367079224,-0.097600983,0.8914293575388113
131,1.37923584,-0.100042023,0.2562295588694744
132,1.391395142,-0.102523834,0.19608079573136086
133,1.403536255,-0.105032707,1.0654238947794747
134,1.415652466,-0.107370392,1.0467485257225644
135,1.427788452,-0.109875244,0.6100333912824288
136,1.439824951,-0.112454262,0.5187990449932834
137,1.4518115230000002,-0.1151026459999999,0.3763358148063944
138,1.463768066,-0.117802345,0.48781351253291594
139,1.475670654,-0.120564644,0.8826808453323949
140,1.487561523,-0.1234598309999999,0.2695612483127162
141,1.499395874,-0.126300049,0.4977427264455144
142,1.5111868899999998,-0.129054626,0.6506383327928333
143,1.522981934,-0.131908432,0.1231337676818407
144,1.534826416,-0.1347929839999999,0.0524020743259423
145,1.546677612,-0.137687195,0.18554736149515552
146,1.558786133,-0.140614914,0.39995525978725066
147,1.570685425,-0.143554367,0.7164582137635133
148,1.582772095,-0.1466539919999999,0.1613461920587
149,1.594780029,-0.149707764,0.15320156297442294
150,1.606822021,-0.152794586,0.1573796491031984
151,1.61889856,-0.155865067,0.18845185992905578
152,1.630995117,-0.158970932,0.42830461494618255
153,1.643072266,-0.162140762,0.38797721418432796
154,1.65513269,-0.165368729,0.9405903672509038
155,1.6671683350000002,-0.168439453,1.2530331648097564
156,1.679223633,-0.171716431,0.3630056372502087
157,1.691339722,-0.175069199,0.28188329914998356
158,1.703493042,-0.178478775,0.29517975755797526
159,1.715548218,-0.181909149,0.05360768535418474
160,1.727815308,-0.185390839,0.086934058471792
161,1.7401617429999998,-0.188880219,0.8575475599924174
162,1.752486938,-0.192510605,0.03735344875051622
163,1.764864502,-0.196149948,0.45155717855338484
164,1.777230225,-0.199864243,0.3322016261395441
165,1.78962146,-0.203644318,0.5709349100362062
166,1.802102051,-0.207553268,0.31606363827683503
167,1.814618408,-0.211530426,0.27683913575108443
168,1.827210205,-0.215582199,0.5207849182226003
169,1.839819336,-0.219735794,0.7417790814774112
170,1.852350586,-0.2240007779999999,0.36291887683575164
