Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
309,0,-0.089991,0.034841,-0.671751,2999.33252,-215.871231,145.345261
310,0,-0.091088,0.04137,-0.701486,3043.29126,-245.405701,145.04863
311,0,-0.084782,0.039135,-0.728552,3090.850342,-274.823517,144.731186
312,0,-0.099308,0.045191,-0.754611,3136.721924,-304.597168,144.689255
313,0,-0.101706,0.046668,-0.781635,3183.460693,-334.968567,144.052963
314,0,-0.100899,0.047429,-0.80685,3227.392822,-366.012817,144.604233
315,0,-0.099797,0.047074,-0.83365,3270.925537,-397.976624,144.833023
316,0,-0.090191,0.050608,-0.854994,3312.893311,-430.011108,145.12822
317,0,-0.087623,0.052453,-0.881011,3354.587646,-462.849304,145.448532
318,0,-0.092869,0.058664,-0.905436,3395.762939,-495.609253,145.25499
319,0,-0.095253,0.066343,-0.93021,3436.190674,-528.542297,144.880981
320,0,-0.102448,0.066323,-0.960614,3474.471191,-561.762024,145.730209
321,0,-0.104239,0.065491,-0.989175,3512.085938,-595.251038,145.88913
322,0,-0.104737,0.064449,-1.022742,3548.938721,-629.815979,145.470322
323,0,-0.108316,0.06579,-1.047689,3585.067383,-664.251282,145.829041
324,0,-0.11502,0.072559,-1.073124,3620.329834,-698.765503,145.744888
325,0,-0.129147,0.084459,-1.104574,3656.602783,-737.9953,138.35788
326,0,-0.124138,0.082579,-1.130997,3688.773926,-773.323669,138.782516
327,0,-0.114792,0.078331,-1.155533,3719.743896,-809.339783,139.253616
328,0,-0.102415,0.07276,-1.180051,3749.916992,-845.376709,139.524353
329,0,-0.096628,0.070535,-1.204257,3779.711182,-881.458069,139.343567
330,0,-0.097714,0.076477,-1.227151,3809.058594,-917.668274,138.991806
331,0,-0.103812,0.081181,-1.252828,3837.356445,-953.90741,138.836609
332,0,-0.106493,0.08436,-1.276886,3864.210938,-990.256165,138.905563
333,0,-0.107521,0.08424,-1.300637,3889.538574,-1027.027222,139.372955
334,0,-0.106719,0.083246,-1.322519,3913.582031,-1063.966187,140.109711
335,0,-0.103871,0.08537,-1.341385,3936.702393,-1101.114868,140.532288
336,0,-0.099573,0.087505,-1.358469,3958.922363,-1138.335205,140.971619
337,0,-0.091342,0.088687,-1.374883,3980.150146,-1175.627197,141.357773
338,0,-0.088732,0.090798,-1.391317,4000.914062,-1213.223755,141.003662
339,0,-0.089345,0.093888,-1.407096,4020.771484,-1250.394775,140.534454
340,0,-0.088746,0.096449,-1.42617,4039.710449,-1288.278198,140.53244
341,0,-0.093946,0.100608,-1.444507,4057.246094,-1325.640381,140.601929
342,0,-0.099503,0.102349,-1.463164,4073.760498,-1363.001099,140.945709
343,0,-0.102518,0.102627,-1.480846,4088.634521,-1400.537109,141.495102
344,0,-0.100231,0.100636,-1.496622,4102.632812,-1438.102539,141.801514
345,0,-0.09973,0.099422,-1.509338,4115.61084,-1475.454102,142.03389
346,0,-0.095783,0.097558,-1.523931,4127.776855,-1513.584595,142.293716
347,0,-0.090639,0.096619,-1.532818,4139.109375,-1551.08606,141.841324
348,0,-0.084549,0.09326,-1.545577,4149.567383,-1589.367798,141.792511
349,0,-0.087354,0.094808,-1.555562,4159.315918,-1626.697632,140.975616
350,0,-0.092607,0.095127,-1.570373,4168.06543,-1664.905151,141.662308
351,0,-0.10033,0.096,-1.582244,4175.933105,-1702.642456,141.494324
352,0,-0.099995,0.096851,-1.591597,4182.366211,-1740.653198,141.671646
353,0,-0.098811,0.095428,-1.599408,4187.599609,-1778.671753,142.05632
354,0,-0.094586,0.092207,-1.603987,4191.92627,-1816.49353,141.969467
355,0,-0.10883,0.10187,-1.606793,4196.032715,-1854.19104,143.190903
356,0,-0.097276,0.093949,-1.61426,4198.459473,-1893.147217,143.221268
357,0,-0.09469,0.091125,-1.618238,4200.57373,-1931.634888,142.968597
358,0,-0.099653,0.092817,-1.624945,4202.332031,-1970.498901,142.636719
359,0,-0.090075,0.087371,-1.633422,4203.38916,-2009.768066,142.389862
360,0,-0.095394,0.092921,-1.64036,4203.868652,-2049.614502,141.843933
