,x_m,y_m,curvature,vel_5,Tvec_5,vel_8,Tvec_8,vel_10,Tvec_10,vel_12,Tvec_12,vel_15,Tvec_15
611,-13.649500505673824,-13.932324195575365,0.0033126983362481285,4.587972635266458,50.47008474923488,4.584036592685815,45.09996175825639,4.587413931748029,44.769403059585564,4.587972635769442,44.76371257112976,4.584042713933216,44.79036071856302
612,-13.998298296710956,-13.986443736817229,0.007372337391492777,4.428565990131439,50.54978807112498,4.425092041970229,45.179727651773455,4.428073032800269,44.84911525448579,4.428565990481848,44.84341589301355,4.425097133907533,44.870126520293866
613,-14.347026695845232,-14.041442290663742,0.009528945274827371,4.262934194619835,50.63260396814097,4.259883345160029,45.26260285999921,4.262501398050812,44.93193956028168,4.26293419487161,44.926231790024644,4.2598875515633665,44.95300164668494
614,-14.695648399200186,-14.097772835682097,0.018621556001947287,4.090258890675646,50.71894161931921,4.087597131937169,45.34899673247081,4.089881389057706,45.01828518054261,4.090258890859296,45.01256944119901,4.087600575812876,45.039395446368175
615,-15.044149304996768,-14.15561581851352,0.01128831266147174,3.9095374679567794,50.80930232983196,3.9072349088071303,45.43941069314272,3.9092109884856505,45.10865343756976,3.9095374680914303,45.10293015170865,3.90723769627272,45.12980934253779
616,-15.39281604720839,-14.211607899785463,0.06262289239469554,3.7196633001408093,50.90423941283845,3.7176935951809718,45.53439807562615,3.7193840798915234,45.20359764765843,3.7196633002392745,45.197867234712625,3.717695818370819,45.22479666821857
617,-15.74214555595698,-14.259909390518121,0.10947493195398927,3.519249546866842,51.00444628851441,3.5175894584313183,45.63465224285715,3.5190142688410964,45.303811223073026,3.5192495469381138,45.29807411038656,3.5175911977455803,45.32505078587772
618,-16.092638979816986,-14.294629900094055,0.15770108154817425,3.3061891624959023,51.11097647967026,3.304818133693299,45.741226628868674,3.305994893952375,45.41034767420984,3.3061891625465156,45.40460430154078,3.3048194597240865,45.43162512912718
619,-16.444797468638175,-14.309878962216407,0.20429583064951404,3.077083594175095,51.22552926271649,3.0759833740846476,45.855820385242126,3.076927732074735,45.52490625993943,3.0770835942099373,45.51915708458571,3.075984349328819,45.546218849168554
620,-16.79912220954328,-14.299766125645716,0.24392807846385872,2.826242383165124,51.350949866995,2.825396754337146,45.98127852735614,2.8261226145381664,45.65033217943444,2.8262423831879455,45.64457768886321,2.8253974347584303,45.67167696106934
621,-17.153683105748605,-14.257699114163477,0.330405207420572,2.5457359045758,51.491203104911754,2.5451313225394165,46.121565081663064,2.5456502967846273,45.7905901339338,2.5457359045895323,45.7848309267792,2.5451317585273197,45.8119634913448
622,-17.497853066985705,-14.174575226650873,0.4417261044303576,2.2278869846029297,51.65012756333081,2.227515772127503,46.28051602462708,2.2278344349771175,45.94951834102497,2.227886984609855,45.94375538519776,2.227516007898279,45.9709144174847
623,-17.81906069361474,-14.040730384196685,0.6069280016402029,1.852126281689944,51.8380079129279,1.8519936018057586,46.4684098342831,1.8521074988869612,46.1374005959756,1.8521262816917425,46.13163573479467,1.8519936730108881,46.15880821991661
624,-18.106918500638074,-13.849406850592,0.4564675195998363,2.170600153044773,51.997244847033,2.1702307985497784,46.62767386913593,2.170547857359432,46.296641366625735,2.1706001530494956,46.29087266889943,2.1702310032591337,46.31807223974669
625,-18.365134289944823,-13.612603275214777,0.2562444236551555,2.4559181752863077,52.13990385674961,2.455303289896932,46.77036860516835,2.455831088069607,46.43930543523103,2.4559181752950705,46.43353167861553,2.4553036643931927,46.46076695401453
626,-18.60301318596115,-13.34976651001843,0.10412644846968369,2.7168786653911132,52.270384100522314,2.7160030312159713,46.90089091552173,2.7167546152814177,46.569791636880254,2.716878665405382,46.56401192238754,2.716003619094986,46.59128923611635
627,-18.82852379357958,-13.076909092462524,0.08772142851586537,2.9563535218747847,52.39012152759494,2.955196583087415,47.02067521895936,2.9561895803376403,46.689535704236704,2.9563535218964954,46.68374934945929,2.955197436461754,46.71107350496379
628,-19.044942255572664,-12.798046462089395,0.06596566058167123,3.1784663771804302,52.501177954168924,3.1770039558096594,47.13178276643021,3.1782590985948382,46.8005993736497,3.178466377212109,46.79480577603216,3.177005135117013,46.82218101119141
629,-19.254526527585355,-12.514590424378508,0.04481668342548172,3.3866505984860216,52.60527006381671,3.384855175615934,47.23593008947549,3.386396058900047,46.904699307415534,3.3866505985309905,46.89889788567857,3.3848567507263554,46.92632828577274
630,-19.45953434362478,-12.227952865905937,0.023895265730093932,3.5833413324336982,52.70361542984807,3.581181628475751,47.334334764667425,3.583035068578546,47.003053079625,3.5833413324964094,46.99724325170821,3.5811836806761383,47.024732904573796
631,-19.662223505322867,-11.939545620079304,0.00040322059516621653,3.7703315925341623,52.7971105590106,3.7677719067406317,47.4278934109854,3.769968506180588,47.096557213320445,3.7703315926207166,47.090738380868586,3.7677745312767223,47.11829148572119
632,-19.864816379450065,-11.650759207373708,0.011180401313816936,3.948991206146959,52.886440364978945,3.945990507270839,47.51729114713449,3.9485654324144592,47.18589665172001,3.948991206265955,47.18006818683425,3.9459938166288913,47.20768914689573
633,-20.06847015097164,-11.36234793465265,0.00787337082071084,4.120367407475144,52.97212846485203,4.116878084360597,47.603051873269855,4.119872133486841,47.27159505266206,4.120367407639148,47.26575628670391,4.116882212606414,47.293449787033644
634,-20.273120477723044,-11.074336405663484,0.007555283239928265,4.28526560538127,53.05457756306129,4.281231778359533,47.68557865599084,4.284692825048483,47.35405517271672,4.285265605609561,47.34820538490878,4.281236886936968,47.37597647127971
635,-20.478635661196584,-10.786708871847754,0.006446204463599094,4.444346553958924,53.13411803665756,4.439701810996706,47.765202343521445,4.443686738173539,47.43360745679,4.444346554283148,47.42774585849925,4.439708096546513,47.45560004608248
636,-20.68488393482579,-10.499449710615263,0.005560203181794306,4.598161436044346,53.211025477070926,4.592825648013549,47.842199132373324,4.5974030674922055,47.510527583535925,4.598161436522086,47.50465329890463,4.59283335332213,47.53259670575832
637,-20.891733733209357,-10.212543288349668,0.004617872340694176,4.747175437279069,53.28553247715661,4.741050144684544,47.916802393237084,4.746304334381025,47.58504825810582,4.7471754380355184,47.57916029897844,4.741059574482006,47.607199818238875
638,-21.09905332960439,-9.925973846159332,0.0036969147165358553,4.891785092026087,53.35783730424127,4.884746578323124,47.989211405566174,4.890783389917442,47.65736789424907,4.891785093466141,47.65146512604181,4.8847581229074395,47.67960865943729
639,-21.306711072221365,-9.639725725187605,0.002772612803519152,5.000000049114241,53.42856487238036,5.024219830122244,48.059598024011684,5.031175958981525,47.727657195806465,5.032331419922259,47.72173828864974,5.024234002271582,47.74999507933917
640,-21.514575213410737,-9.353783309413119,0.0018490245912191657,5.000000049109472,53.49926722421577,5.159711259039268,48.128111889400934,5.167769641116203,47.796064223828104,5.1691100009971915,47.79012757860121,5.159728754968282,47.81850871240734
641,-21.722514112537414,-9.068130866144415,0.0009290343721804057,5.000000049104492,53.569931473072856,5.291392352850199,48.19488472048102,5.300809708439821,47.86271842708931,5.302378955782426,47.856762055446744,5.291414160376688,47.885281268296296
642,-21.93039617568446,-8.782752752391842,8.547805868610275e-06,5.000000049099295,53.640544677939666,5.419339003550871,48.260033999308156,5.4305003493360156,47.92773380414279,5.432365076213046,47.92175511516342,5.419366613682675,47.95043021520638
643,-22.13808958801149,-8.497633332502684,0.0009037289567781234,5.000000049093878,53.71109384793577,5.543453015243205,48.32366687442662,5.556996546774587,47.991211592994176,5.55926876472409,47.98520695898907,5.5434888983195,48.01406267842841
644,-22.34546941865741,-8.212737724033474,0.0022545113738823594,5.000000049088287,53.781569914638055,5.663190577917505,48.38588980902907,5.680369264173363,48.05324635175422,5.683274852024354,48.04721000233043,5.663239520336205,48.07628507529254
645,-22.552452593916364,-7.927909391253685,0.0036787457695475314,5.000000049082838,53.85198843821261,5.776037184715547,48.44684728040075,5.800371592040412,48.11394808710722,5.804590092405655,48.10786762254547,5.7761119756674155,48.13724175736732
646,-22.758972549455283,-7.642944100289142,0.005079444116373602,5.000000049077664,53.922374717176304,5.803005069181292,48.50749368585401,5.83020462391061,48.17431155991391,5.834455909720039,48.1681871114093,5.803104080675391,48.19788712808277
647,-22.964962885113707,-7.357637590222253,0.006482697057564407,5.000000049072771,53.99275420868925,5.690480022914122,48.569333365389205,5.708351122430008,48.23595763834726,5.711225810749426,48.229802160906395,5.690538157999122,48.25972617585785
648,-23.170357009191278,-7.071785471246055,0.00787033986176795,5.0000000490681655,54.06315255460646,5.569292610825734,48.63253559907256,5.582963896282505,48.29900510553127,5.585180929018823,48.292824601452864,5.5693338869998295,48.32292794112856
649,-23.37508835707447,-6.785183510446245,0.009244476378986054,5.000000049063856,54.13359561141285,5.44326479422909,48.69724222291008,5.45427848456074,48.36358106887549,5.4560714429836406,48.35737934403072,5.443296016463267,48.38763419381496
650,-23.579090644935516,-6.497627333999486,0.010585423974584913,5.0000000490598495,54.204109577582926,5.313039898367078,48.763601565405914,5.32213281134085,48.42982703582289,5.323616431794031,48.4236068491162,5.313064239898136,48.45399323228887
651,-23.78229718465317,-6.2089125968538434,0.011964176666867317,5.000000049056152,54.27472093496492,5.1786547688158615,48.83177695189815,5.186256023446609,48.49790250081685,5.187498100198973,48.49166601435431,5.1786740484350595,48.52216836497183
652,-23.984641575506092,-5.918835040011464,0.01306037512889117,5.000000049052772,54.34545656644974,5.039919969875514,48.901952304484674,5.046309035808131,48.567989005306416,5.047354113478616,48.56173800711373,5.0399353568439595,48.59234350331237
653,-24.186057215761274,-5.627190343660716,0.01507951902657649,4.9027680264656555,54.41774960857165,4.896516178840799,48.97433765000499,4.901888596214974,48.6402950172637,4.902768028003826,48.63403104921295,4.896528481999237,48.664728666955185
654,-24.386477734922266,-5.3337741096978295,0.013481674951184228,4.75325668014284,54.49250528144234,4.7480202476156075,49.04917576840384,4.752519750477026,48.715062281811214,4.753256680939004,48.70878672207112,4.748030055576573,48.73956663076164
655,-24.585818320243497,-5.038378096695393,0.026004307473623044,4.598256971601244,54.57000513516325,4.5939088630143425,49.126748975295115,4.597644868929861,48.792572453394605,4.598256972092506,48.78628657578375,4.5939166202155945,48.81713970666425
656,-24.78175502130332,-4.740303667025287,0.08626203855355496,4.437487367337591,54.650389936638994,4.433928729428112,49.207198293009014,4.436986317007425,48.872966332390185,4.437487367659376,48.86667137725366,4.433934780251777,48.897588914592
657,-24.96759287350898,-4.43789486485737,0.1433213861010822,4.271286293936438,54.73349047261764,4.268439799534012,49.29035424624118,4.2708855043407565,48.956074666711864,4.271286294151008,48.949771913228126,4.2684444145557725,48.98074477791634
658,-25.136131975659534,-4.129385279358897,0.20790214563580936,4.099792448930214,54.81923739434921,4.0975976524678295,49.37614709660129,4.099483473785727,49.041828051127744,4.099792449071589,49.03551883495674,4.097601045660852,49.06653755723203
659,-25.280172254772424,-3.813008374496969,0.27484582809304303,3.9225488766266285,54.907859179685346,3.920958900597199,49.46480481868605,3.9223251528635465,49.13045489132255,3.922548876715337,49.12414062029087,3.920961242081094,49.15519522637298
660,-25.392513761806747,-3.4869976535765144,0.3468626036657495,3.7380550598652995,55.00010608720314,3.73703435497512,49.557076921816375,3.7379115915084373,49.222705339457065,3.7380550599145757,49.216387527807456,3.737035780633747,49.247467294302005
661,-25.465978853547576,-3.149607405670286,0.38137981168993385,3.5431458004639733,55.097560715980606,3.542669919155169,49.65454464152169,3.543079025534983,49.32016180492117,3.5431458004827396,49.31384215658441,3.542670535119624,49.34493499706059
662,-25.496057649570442,-2.801534001575736,0.34402358668117067,3.730453136818547,55.19121438351748,3.725274072622467,49.74832851111804,3.7297488045004505,49.41383315818119,3.730453136836416,49.407495824120836,3.7252778908433197,49.438718770533235
663,-25.48339078641057,-2.448189830495756,0.3274786508612644,3.664524125250469,55.28769925582362,3.6552838454708074,49.84505728984904,3.6631955492087775,49.510353023838896,3.664524125250469,49.50398069642697,3.655288701614938,49.535447420757585
664,-25.429206401734533,-2.0955251917583215,0.3171296213913017,3.4581705783419148,55.39087602851651,3.45279127528821,49.94839480759837,3.4574039093353224,49.61355267567345,3.4581705783419148,49.607157469119855,3.4527938122901967,49.63878486257783
665,-25.334732487953197,-1.749490418303651,0.3182126093132998,3.2365124952679105,55.501705069076024,3.232947228537131,50.05934606948202,3.236005808477034,49.72439906960445,3.2365124952679105,49.71798650967938,3.2329487437576403,49.74973607246076
666,-25.20119736569578,-1.4160357181050625,0.3228564224566404,2.9967902472228114,55.62156619198416,2.9943633771725553,50.179304337369814,2.9964458481148397,49.84427396885493,2.9967902472228123,49.83784763258751,2.9943643062529115,49.86969430312835
