,x_m,y_m,c
0,-0.3,0.07,0.7845298073799175
1,-0.178,0.061,0.0792744190135192
2,0.0,0.05,0.2000705362758648
3,0.2,0.03,0.017313137014725574
4,0.332588257,0.016353544,2.1616231479502663
5,0.337761047,0.016599943,4.152189336291131
6,0.342849121,0.016733683,3.5324625295226153
7,0.348154022,0.016970694,2.843298850397883
8,0.35340979,0.017126434,1.9795389862685941
9,0.358603424,0.017226568,0.19544189656355337
10,0.363985046,0.017324762,5.05907801962297
11,0.369335724,0.017567898,5.677917587103701
12,0.374633942,0.017648218,1.319214452690411
13,0.380060791,0.0177688999999999,2.645657988656765
14,0.385545227,0.0179701309999999,0.2115669989448019
15,0.390913483,0.018173275,4.985482693806684
16,0.396307159,0.018232531,4.328901939585921
17,0.401822968,0.018423494,4.028348481555032
18,0.407306396,0.018735214,3.6708435707211935
19,0.412673523,0.018933071,1.169639112470207
20,0.418264496,0.019103289,4.628472491400018
21,0.42390921,0.019422359,1.1633332263614224
22,0.4293797609999999,0.019696064,2.459825053993738
23,0.4348565669999999,0.0198961299999999,1.290527308383998
24,0.440544708,0.020144995,1.4924388113958265
25,0.446317841,0.020447126,0.46526613224635066
26,0.451950348,0.020756907,3.08656533390054
27,0.457555298,0.020967648,0.5525039998544135
28,0.463315948,0.021202372,1.3101525250577888
29,0.469150391,0.021484552,0.7124278369444649
30,0.474771179,0.021733389,1.824028822746154
31,0.480341492,0.021923006,0.4245093246147095
32,0.486138214,0.022134342,1.7092042586260048
33,0.492026886,0.02240799,0.49486065120538875
34,0.497800995,0.0226596009999999,2.244516310156528
35,0.5035858759999999,0.022836481,0.6019740292138869
36,0.509519409,0.022996952,1.1929547697087297
37,0.515423889,0.02311491,0.7973822841870373
38,0.521433472,0.023263535,0.019885229716362838
39,0.527236267,0.023407728,0.21342619879266012
40,0.533088135,0.023545856,4.4227389197055365
41,0.538822144,0.023534243,4.234584109917704
42,0.5447786250000001,0.0236696619999999,3.8188726388343683
43,0.5507799680000001,0.023943386,1.8924637579211228
44,0.556699829,0.0241464539999999,3.5936281581246425
45,0.5624943849999999,0.024223139,5.379314316334277
46,0.568457886,0.024490944,5.405117511794892
47,0.5745277710000001,0.0245658339999999,3.240588815252269
48,0.580671936,0.024763338,1.6289232284430468
49,0.5867942500000001,0.024898905,1.7044911775893752
50,0.592808777,0.024969845,1.5271909178132033
51,0.598915588,0.025098421,0.5755913284391815
52,0.605052185,0.025249264,1.6627008485495738
53,0.611333618,0.025468603,0.010926662888183072
54,0.61743042,0.025681908,0.42607048986475293
55,0.623451111,0.0259081229999999,2.6300240853939014
56,0.629556702,0.026040033,3.8528180493648745
57,0.635733337,0.026319887,0.6675139867785164
58,0.6418294069999999,0.026621145,5.530362995744604
59,0.647970459,0.026716438,4.153470993068568
60,0.654074646,0.0269666,5.325779824771979
61,0.660088257,0.02701877,5.343620100724297
62,0.666153931,0.027267385,2.340657567508242
63,0.672201721,0.0274293769999999,4.308188358545039
64,0.678271301,0.027433453,4.444453027850288
65,0.6844665529999999,0.0276065499999999,4.127467111928039
66,0.690475403,0.027623022,3.6947254643818725
67,0.6966063840000001,0.027777384,1.4195095886380213
68,0.702714661,0.027878077,0.9905371935069284
69,0.708817993,0.027941765,2.694742451609717
70,0.714953308,0.028107018,2.0988409122386993
71,0.721167847,0.028355085,2.1752861378752573
72,0.727306824,0.028517511,0.7689747246427943
73,0.733461487,0.02870948,0.2677526916896683
74,0.7396394040000001,0.02891239,0.6532536569281838
75,0.745746521,0.029088434,1.4008977557327762
76,0.7519748540000001,0.029321877,0.12933949923741142
77,0.758263428,0.029552477,0.1891500238809907
78,0.7646054689999999,0.029777447,0.395875797156118
79,0.770969421,0.030019232,0.11121311495169198
80,0.7773742069999999,0.030267126,0.4338350773982399
81,0.783690796,0.030529079,0.8032660851397206
82,0.7901228640000001,0.030762812,1.940349763404127
83,0.796585693,0.030916698,1.3158785935175128
84,0.8029721070000001,0.03112282,0.7458604034896034
85,0.809367432,0.031298704,0.9644873086701726
86,0.8157667239999999,0.031435177,1.1482307359658785
87,0.8221910400000001,0.031619526,1.2994505685944167
88,0.828571106,0.03185577,0.8987962331255374
89,0.835065979,0.0320586199999999,1.0274298738351944
90,0.841631287,0.0322195699999999,0.7277683446927821
91,0.8482085570000001,0.032349335,0.21125674429824393
92,0.854790833,0.032488354,0.608511744378968
93,0.861394043,0.032654327,0.015341824021702281
94,0.8679176639999999,0.032817642,0.3652166186306694
95,0.8744590449999999,0.032965782,0.356587137286951
96,0.880989746,0.033128914,0.41237211327190115
97,0.887380005,0.03330558,1.2615662224369484
98,0.893916748,0.033432949,1.2002452795330807
99,0.9005222780000001,0.033509541,0.6365629202306566
100,0.907153259,0.033614372,0.327370797764467
101,0.913797241,0.033704967,0.2718225675204415
102,0.920418701,0.0337833139999999,1.155640869106818
103,0.927043335,0.033912422,0.5563388044402079
104,0.933677795,0.034066208,0.975420692210654
105,0.940329407,0.0342635379999999,0.1601192043438436
106,0.947005005,0.034468712,0.39146815517561123
107,0.953661804,0.034655914,0.718136231380649
108,0.960316528,0.034811218,0.2305949124161404
109,0.966959595,0.034976444,1.1683764268910597
110,0.973587524,0.035089874,0.34390161287734494
111,0.980250244,0.035188667,0.4461435855237312
112,0.986851746,0.035267014,0.4820361010477723
113,0.993562683,0.0353681979999999,1.3831114644660238
114,1.000214355,0.035407009,0.15858069520349954
115,1.006890991,0.0354530219999999,0.8739580732671997
116,1.013453857,0.035460281,0.7173454079049779
117,1.020233154,0.035435337,0.6780547532947239
118,1.027114014,0.035378151,0.8373853715161571
119,1.034009277,0.035360619,1.530362160964159
120,1.040921387,0.035270008,2.821887317672465
121,1.047786865,0.035313484,1.1252535326458086
122,1.054620361,0.035409435,1.4212264794727534
123,1.061434082,0.035571224,2.2489222658582735
124,1.068350342,0.0358423919999999,0.8139796879110448
125,1.075329102,0.036076466,0.04432022663572334
126,1.082263062,0.036306896,1.4642911691434144
127,1.089296875,0.036612736,0.31326128639257944
128,1.096510742,0.036910263,0.046659398479382413
129,1.103660645,0.037207554,1.5510707603684144
130,1.110839966,0.0374261279999999,0.7933208741442943
131,1.118004761,0.037603447,0.25058234252235156
132,1.125163818,0.0377677649999999,2.059768035561244
133,1.132374023,0.037826511,1.203398310439799
134,1.1396270750000002,0.037948742,2.385389373760835
135,1.146839966,0.037945827,2.2056321698415906
136,1.15419043,0.0380609279999999,1.149522540048699
137,1.1616054690000002,0.038114098,1.5065562190261683
138,1.169103149,0.038083633,1.284092558030318
139,1.176532104,0.038124645,0.7940245774768219
140,1.183832642,0.038207645,0.9956450057780041
141,1.191306885,0.038347614,2.471164720797404
142,1.198595093,0.038351131,2.1517213980962295
143,1.206079102,0.038473705,0.6099808192927151
144,1.21360437,0.038562496,1.771168161672926
145,1.221070435,0.0385514599999999,0.5231313929050129
146,1.22862561,0.038569977,1.9848354328259366
147,1.236230225,0.038703049,0.7260157451065695
148,1.243852173,0.038794281,0.955753941867074
149,1.251462036,0.038940781,0.6027087598666225
150,1.259055664,0.039052162,1.0349529588145168
151,1.266702759,0.03922467,0.7117594776595162
152,1.27434021,0.039355392,0.4044097260534349
153,1.282002197,0.039462822,0.07921387505808662
154,1.289681396,0.039565826,0.5515475688324635
155,1.297344482,0.039636185,0.2205056881309408
156,1.30493335,0.0396931,0.09151724987488975
157,1.312446533,0.039744255,0.4898597517611234
158,1.320025513,0.039767841,0.1722753841512499
159,1.327582642,0.039781506,0.09731326612488048
160,1.3351381839999998,0.039800724,0.0995167206998543
161,1.34270813,0.039825676,0.560249084274663
162,1.3502817379999998,0.039818512,0.14950289979509132
163,1.357812012,0.0398028869999999,0.5399632047185365
