x,y,x_vel,y_vel
8.150007209409559,1.1014903839502337e-08,4.802100289735424e-07,-4.674777365538635e-07
8.150007221059354,1.1096430156921913e-08,4.7477298807499015e-07,-4.6746880684098376e-07
8.150007232595955,1.1177980797182679e-08,4.6933990563368485e-07,-4.674598529386888e-07
8.150007244019447,1.1259555775788301e-08,4.639106849159568e-07,-4.674509459040661e-07
8.150007255329921,1.1341154995923338e-08,4.584850948551948e-07,-4.674420239968945e-07
8.150026773308015,-1.3071704914841861e-05,0.01949538881669215,-0.013053009421552367
8.15411870791407,-0.00011182857835872551,0.37415207140944023,0.0034964983910725084
8.165089692329735,9.676454508402745e-05,0.6718479844272419,0.02199465733452119
8.180167586328494,0.0007079476474501538,0.8058367423246363,0.03750313894865459
8.197215515545263,0.001612734689907842,0.8897801487664734,0.04945880108944767
8.215618796146304,0.0026115412834342155,0.9423442608732687,0.05098563910851371
8.23469513902311,0.0036544441370626422,0.9587285691729042,0.05293394764050645
8.253876854085417,0.004713488248741186,0.9591833182721506,0.05304487437988986
8.27368887994676,0.005760218021201777,1.0746539622249023,0.04604996461670156
8.298845143253768,0.007219045529098116,1.4154302550414841,0.08976789264820476
8.328731086914276,0.009429743487106186,1.5617974490200814,0.12935086038107482
8.361227504184116,0.0119963860611654,1.673748047850782,0.1304325027956864
8.39540074012866,0.01458477622953495,1.7369695964101897,0.13135068281438578
8.430371236511695,0.017210021111366776,1.7547688342232992,0.13079859277909225
8.466327245118933,0.019879348998960197,1.828295792116654,0.13583000842740212
8.503021377662538,0.02259158547419572,1.834421357658429,0.13534971440356605
8.5414449838839,0.025399334040808907,2.081595058238521,0.14499346136535113
8.58415462840574,0.028218145735756567,2.162999645810595,0.13486062535180443
8.629488208407453,0.03103052020065787,2.325399374431929,0.1437020167705968
8.676650912711327,0.033949288376313225,2.4255402169202305,0.14346907806279915
8.72612999367187,0.03686265536417231,2.4836683473943624,0.14434836869668444
8.776326935243452,0.03961445378897832,2.5272439498749266,0.13519330437581856
8.828009615922548,0.042316278301409355,2.595201274604739,0.13361931510198527
8.882017573287845,0.04507274686210065,2.736454684185961,0.13720628479932537
8.937869157110024,0.04780547561226031,2.8188939504035466,0.13614807242618354
8.994427937942731,0.050452074623474334,2.8427832692233044,0.12920860603202958
9.05146213114543,0.053004643511275505,2.8540269206854862,0.12542814616976544
9.109417670098674,0.05552411771925342,2.9801983924991386,0.13091960598288538
9.17020712392228,0.058135564951338974,3.1198328155752204,0.13193420986954862
9.233098517269097,0.06093615982705605,3.1696980528579104,0.14434233088474263
9.297072360035049,0.06380226534034796,3.2232370133934127,0.14026226920412932
9.362301128748559,0.06661671834173358,3.2790405769701008,0.13844789529038706
9.428205421029235,0.06936648441381076,3.3379330789351527,0.13898799343759985
9.495837870527845,0.07179428859592477,3.415244639540797,0.11027276398108482
9.564930264302129,0.07391544145870914,3.469383292886131,0.10259213326169543
9.635352958703077,0.07589004350239559,3.5972133655971033,0.09305094558632102
9.708118106042232,0.07753744755474758,3.7128165689434733,0.08494017244838517
9.782860675393218,0.07916332480356325,3.7548372385669158,0.0760218719138471
9.858647514735296,0.08073032207806528,3.817234959769153,0.08239116308728153
9.935385768240696,0.08249572109191944,3.8502120309321843,0.09110259370030184
10.012928050288576,0.08433770522847905,3.9029068925290016,0.096281159443483
10.091342512145964,0.08634089508077533,3.9325187556884864,0.09902065813395149
10.170137109128014,0.088296416866713,3.9752271042583116,0.08967274342418109
10.251256463860205,0.09029768185308061,4.111044261027636,0.10104223636291755
10.333691905646424,0.09242550604629408,4.133529459191619,0.10911722719006595
10.417820127077153,0.09455620273488632,4.263749776988257,0.09247563155802291
10.503823286718287,0.09617341394886328,4.345384449573721,0.07148013228490105
10.591104035480916,0.0973891305467731,4.3952088740344974,0.05330994717620213
10.679510372810734,0.09839215749440812,4.429415131035948,0.049641946556445535
10.767959841891507,0.09914925067143851,4.427269978518603,0.029600583944257658
10.856977019204844,0.09964253445083611,4.488611035642302,0.016741806942611584
10.947243365099187,0.0997475754065698,4.5362182842074406,-0.009773547562370206
11.038653380573301,0.09929515831711205,4.633775670561195,-0.034758294750049344
11.131833741545652,0.09833319174511698,4.703443474240415,-0.06077628205604147
11.226242226270946,0.09689579118012068,4.737661706859609,-0.08064869275778003
11.321930907517796,0.09515545274584156,4.80681240888243,-0.0935872072518361
11.418347415473507,0.09324566406092911,4.828141191969037,-0.09627243478350227
11.515155367539373,0.09129413924160085,4.862730584835326,-0.09865888618656946
11.612680324702993,0.08933306342963647,4.881599275131471,-0.09832190364352654
11.710348424168327,0.0873671035309621,4.883499228920268,-0.09900868563679127
11.809171975957739,0.08535856431474925,4.9920405370845256,-0.1039239352950151
11.909631491009764,0.08326000078233645,5.044085023118822,-0.10349072759282973
12.010660522754511,0.08116242187656232,5.0599668487883624,-0.10535801143269208
12.112829626600089,0.07894966960890704,5.134404916705751,-0.11894944389991773
12.215847989574671,0.07641878147593385,5.161304615832947,-0.12953286319684365
12.319219554559021,0.07380827124221402,5.177481285537992,-0.12982747130715883
12.422829971802415,0.07121195191656057,5.181164549386031,-0.1286738400639059
12.526463097765408,0.06863253446872179,5.180809366257952,-0.12995601232661297
12.631164274762654,0.06591050094233217,5.275363291218402,-0.1458086409968716
12.737223422658301,0.06289814648977553,5.311258167692387,-0.15600319886432193
12.843737261468045,0.059693065252236104,5.362673700947287,-0.1624027795246659
12.951286999926296,0.056404955323718586,5.394682211329725,-0.1664215444428282
13.059315376226323,0.05308148259411601,5.406078628877439,-0.16529069520344883
13.167571998086354,0.04973403116886535,5.4254938462570665,-0.17018597093755
13.276191529592793,0.0462467226644288,5.4366059996053995,-0.17814381886248828
13.384886850477349,0.04259554100830218,5.4402825565417325,-0.18557139074339457
13.494617037112265,0.03882228017122854,5.5266661603861795,-0.18656203682073036
13.6055505306608,0.035036929761267176,5.557884131015213,-0.19086071607567037
13.716678152719457,0.0311312617955583,5.565909906204385,-0.19857781240783592
13.828277156608937,0.02709728008540576,5.587148959353016,-0.20356360282656277
13.94006051145993,0.022893759749144427,5.592002789108757,-0.21293022726072547
14.052470995950674,0.018464951028745458,5.646764097896044,-0.22736660899805824
14.165627552338005,0.013860495132507478,5.660466439757004,-0.23635041356292044
14.27911733707272,0.009076747474319875,5.692699525294704,-0.2427378759493582
14.39317934983874,0.004109902138099247,5.709781070009152,-0.25121821392580773
14.507359050491978,-0.000977719031138186,5.710294242054971,-0.25762803258536005
14.621886415005953,-0.006195200816280851,5.742053865517884,-0.2640786501717474
14.736825641362701,-0.011513482240308839,5.75017399803748,-0.2660978590153146
14.851832486174239,-0.016891448907788188,5.757569927173252,-0.2705105242152841
14.967486071514902,-0.022365276594564134,5.794543490615671,-0.2768321518769063
15.0834232890674,-0.027946726745252986,5.798656816392027,-0.2821900137881897
15.199388660246333,-0.03363407487029478,5.7997722188773055,-0.28606350649415974
15.315563560451345,-0.039429267321980516,5.817631872865814,-0.2930233288438155
15.431917587998079,-0.04534632695979139,5.820452934808318,-0.2990219674320735
15.548366703881117,-0.05137330962669521,5.833223972230989,-0.30472467096742123
15.665344138629171,-0.05757383409592633,5.855972313228622,-0.31414136367698514
15.782511476417303,-0.06392800668130177,5.858228766585842,-0.3224595493176342
15.89982006504495,-0.07040678938105316,5.8786816500864045,-0.32917496594930623
16.017588621864757,-0.07706221845829185,5.890483681557045,-0.3370213918714006
16.135482996968705,-0.08383006613198972,5.894386655685211,-0.3397085551743501
16.253280361344423,-0.0906720445690971,5.886608967081974,-0.3443792900815415
16.371030104967627,-0.09761002711358839,5.889430363603144,-0.3499918573828385
16.48877882065036,-0.1046548610508781,5.885012693194631,-0.3553432498751055
16.606696563338105,-0.11181614441098874,5.903419842043599,-0.35888635942042746
16.724859373545126,-0.11899305799618626,5.908144263192167,-0.3599608207090585
16.843042401460664,-0.12620753963566042,5.910929705529565,-0.362449886553897
16.961269004412912,-0.13348064269009804,5.91267092899349,-0.3667248115191688
17.079518585649726,-0.14086586050088273,5.911811982895211,-0.3706711779877558
17.197780497208065,-0.1483580254439162,5.917966078368255,-0.37737394277685554
17.3161585133697,-0.15594958879613058,5.919117734734173,-0.38099735607844815
17.43454996111693,-0.16361479281949134,5.918785434410598,-0.3869526493233041
17.552924335646342,-0.1714070167263422,5.917974530716328,-0.3900065458541074
17.671293771558286,-0.1792820652680453,5.9178062499342685,-0.39547336632689306
17.789663523502504,-0.18725279374854206,5.9188277730639065,-0.40099280490635275
17.908128319852747,-0.19533014124061532,5.9232782563202715,-0.40836671482587833
18.026619244493705,-0.2034696238392535,5.925476016489727,-0.40653166680390734
18.14509576822508,-0.21164201393616178,5.918788422398004,-0.40887919314947113
18.263410327047165,-0.21992017488176407,5.9125228429282295,-0.4172194926605374
18.381706346037742,-0.22829493589860334,5.913725270773005,-0.4217651274269154
18.50001469260808,-0.23672725575523665,5.915995577392906,-0.4204712359186397
18.618308719508125,-0.24518413583556403,5.913690545335421,-0.42542050206434734
18.736572234742592,-0.2537036886677856,5.905065408657677,-0.4295808564452973
18.854421747702215,-0.26225127943124066,5.886987298585986,-0.4285242039419818
18.972159019818566,-0.27084388942127974,5.886295858908525,-0.43054057975784055
19.089713099764015,-0.2794467694526243,5.873953624597743,-0.4288281120048046
19.20712866231803,-0.28805949219074145,5.869516346961419,-0.4324016632190637
19.32429332618949,-0.29672832269969773,5.845898316476651,-0.43533322919098977
19.44117452712217,-0.30539740915863933,5.842993241820364,-0.43305726566566916
19.558018722357044,-0.31405727515761306,5.8414148747778025,-0.43420130281331426
19.67486799222712,-0.3227899126824425,5.840932820368967,-0.4384914506354879
19.79170993222618,-0.3315972133789516,5.840836186850818,-0.4420679197816468
19.908557566202308,-0.34047537228326824,5.842245412002216,-0.4492874993993678
20.024989478202066,-0.34935462321919813,5.813178368285187,-0.44481298088315874
20.14120945146671,-0.35827382221471926,5.811575193596606,-0.4481774201600584
20.257324341981107,-0.3672417292450364,5.788246796335451,-0.44742943132749213
20.372723151863127,-0.37613826948751744,5.759084081473655,-0.4429721845851099
20.487877957358098,-0.3849708403446518,5.762057604534635,-0.4431732750329514
20.60328664563871,-0.3938495679780715,5.772298262751793,-0.4434186790356891
20.718773927661378,-0.4027362139622993,5.773446621400937,-0.4446249891519391
20.834174512359816,-0.41167825554446885,5.759092894282515,-0.4483001856503762
20.94927236943453,-0.42058262708304167,5.75258110448374,-0.4433097091145884
21.06433566026481,-0.42947994124142674,5.751979660196264,-0.4469604414790451
21.17940420499722,-0.43844277356420974,5.752012208778045,-0.4490781405399201
21.29446955502074,-0.4474499686807882,5.751722162046784,-0.45007573697711456
21.409441837922248,-0.45646930153786053,5.736368547322525,-0.44921952154600525
21.52407646285001,-0.46536365336445357,5.730209527527108,-0.44252851957917283
21.638640582798306,-0.4742405897885826,5.727086957906248,-0.4438424819249144
21.753192971039297,-0.4831726217914365,5.726445262596353,-0.44773754342117794
21.867742088405116,-0.4921532032248159,5.726455221017637,-0.4504308329652277
21.98210938371944,-0.501134291855408,5.709604200882329,-0.4444253682350864
22.0962004453951,-0.509930719488852,5.704064590482939,-0.4368681982347008
22.21034359873394,-0.5186539720871841,5.715441169190548,-0.4352256592824355
22.324832398758588,-0.5273608653093097,5.725938048354169,-0.4340373015425633
22.43937029276803,-0.5360393956830423,5.721323039727637,-0.43250600942709455
22.553555465297336,-0.5445733233062197,5.703103701564738,-0.42416285215686556
22.667599490297384,-0.5530378596504207,5.702012947579075,-0.4229036640309362
22.781597250575786,-0.5614754800304277,5.688613543717842,-0.420982316331059
22.895219949994715,-0.5698510020674883,5.677288944477833,-0.41867380523047343
23.00871870273936,-0.5782020476325087,5.675729531024978,-0.4152190984801131
23.12186765186062,-0.5864238800342368,5.644356822194267,-0.40718001738796233
23.234654960981054,-0.5945347240041895,5.636578402572234,-0.4063292658675818
23.34712034566088,-0.602678212153746,5.604203569667038,-0.4050401176556701
23.459085227267277,-0.610809014140943,5.595173114670086,-0.40815495681034847
23.570894626677074,-0.6190018375768475,5.583184644221474,-0.41071681690684514
23.68236711389328,-0.6272073435165845,5.573771603731074,-0.40712097021269994
23.79375070525485,-0.6352460253809683,5.567445075040293,-0.39780362522993923
23.905269686227825,-0.6432170890315569,5.581430486856543,-0.4000288669665228
24.016902362769226,-0.6511727935399043,5.579582599747695,-0.39391141557291315
24.128537362008824,-0.658960298833486,5.585706381584339,-0.387808191845383
24.240159685833266,-0.6666760544248551,5.577557120953138,-0.38338170022336204
24.351699641379458,-0.6743176427338113,5.575889161319059,-0.3781136013625088
24.463208748753733,-0.6818161378668167,5.578226926095959,-0.36792331503037196
24.57473205173715,-0.6891311288371531,5.581599779533108,-0.3667748444642967
24.686274968801843,-0.6963296314081961,5.577369419091356,-0.35817209152840496
24.79781106521429,-0.7034097096323979,5.576018835480164,-0.34867657656567524
24.908984358808123,-0.7102440678796142,5.54174082163242,-0.34010470110285246
25.019545648760655,-0.7169082805751393,5.520449109491314,-0.33123840116538883
25.130000106856397,-0.7234304279963966,5.524551975931709,-0.3220521141855936
25.24050465109905,-0.7298205923948224,5.53009024098537,-0.31670124108667236
25.351097348817092,-0.7360755597443257,5.5286319945810565,-0.308065911383337
25.461740334266548,-0.7421548225055343,5.533048245297264,-0.30158085171240434
25.572384746854556,-0.7480881091059711,5.535267760508841,-0.29277756776251557
25.68278875610525,-0.7538943691094825,5.483744556437111,-0.28651451044168624
25.791955664885798,-0.7594409350925949,5.4286833021694925,-0.2714462863811279
25.900258153837534,-0.7648019446005029,5.410880501561908,-0.26674782222882326
26.009052241388517,-0.7701744620719387,5.456616455696793,-0.2714301059393889
26.118349298217566,-0.7756176832212476,5.468348309346462,-0.27082693404963015
26.227929863276803,-0.7809763621538259,5.492313649669923,-0.2640683784301656
26.337750874726538,-0.78619041959157,5.491190352131698,-0.25478582237156555
26.44761736645464,-0.7911823212633499,5.494530124456743,-0.24651218066539257
26.557526263756863,-0.7960771086162485,5.495015738327784,-0.24221712444615814
26.667425233250768,-0.8008740572842261,5.488101430561369,-0.23368055146190309
26.77621639281526,-0.8055589862265146,5.414182285287251,-0.23364463066721772
26.88418092969721,-0.8102041145778546,5.389757231273502,-0.2336003814339288
26.992052754060087,-0.8148378046181142,5.412699981545077,-0.22914375449033692
27.10088408972962,-0.8194519954509011,5.453809340860377,-0.2331067511884133
27.210138213876228,-0.8241605056058585,5.467353785903743,-0.23650165439144794
27.31941855065814,-0.8287959693944947,5.444805361335605,-0.2253207200455095
27.42761091909312,-0.8331888581148001,5.397866344103132,-0.21435765598130924
27.535287207805105,-0.8375159524104007,5.378973408162018,-0.21882147231408147
27.642874844857804,-0.8419821767336758,5.379939874086488,-0.22667852402300126
27.750504521383565,-0.8465083997823188,5.3817608026476,-0.22422332745552132
27.858169706299638,-0.8509354865760536,5.399552790152415,-0.22085726883521975
27.96649892602781,-0.8553017066262515,5.426287768928788,-0.21908856819496084
28.075073740741267,-0.8596024721736548,5.430356627838857,-0.21101136623243372
28.183428021937825,-0.8637276896663365,5.384420642402577,-0.2024436158903498
28.290734357015896,-0.8676788624738874,5.351254331498681,-0.19137640031242617
28.39771040117023,-0.871578650562185,5.34518805567272,-0.19717137939949747
28.504666502562866,-0.87547655204011,5.354253889471596,-0.19384823367217774
28.611775240863388,-0.879159326965056,5.355911953935887,-0.17974223474618023
28.71893896425782,-0.8826275217788148,5.368665933710477,-0.16717130507271002
28.82659564292263,-0.885896324729906,5.390966391895757,-0.15783975864150762
28.934483834233188,-0.8889573652473723,5.395548935357566,-0.15040935771632968
29.042303350056503,-0.8918708995591165,5.369212654765819,-0.13478788833494243
29.149187759744162,-0.8944158676619626,5.334350061833314,-0.11435214446718049
29.25585360717282,-0.896510392250729,5.325403097975472,-0.09711558820158618
29.362453718105517,-0.8982143237060712,5.328878779478536,-0.07963181212378863
29.468770408874473,-0.8997494195027892,5.310948075560608,-0.07171328657952121
29.57496003706778,-0.9010513046502735,5.307758579791682,-0.058497237959664425
29.681138210031545,-0.9020928462375887,5.309859726287781,-0.04612930529614871
